"21.06.2019","0,021","0,022","0,023","0,021","1,00B","-6,29%"
"20.06.2019","0,022","0,023","0,024","0,022","684,52M","-2,94%"
"19.06.2019","0,023","0,022","0,024","0,022","1,27B","2,76%"
"18.06.2019","0,022","0,022","0,023","0,021","650,66M","3,31%"
"17.06.2019","0,022","0,022","0,024","0,021","567,07M","-3,07%"
"16.06.2019","0,022","0,022","0,023","0,021","648,19M","3,03%"
"15.06.2019","0,022","0,021","0,023","0,021","659,26M","5,99%"
"14.06.2019","0,021","0,023","0,023","0,019","658,63M","-11,23%"
"13.06.2019","0,023","0,023","0,025","0,022","1,13B","0,00%"
"12.06.2019","0,023","0,024","0,025","0,023","680,68M","-3,51%"
"11.06.2019","0,024","0,027","0,027","0,023","652,76M","-11,51%"
"10.06.2019","0,027","0,025","0,027","0,024","860,79M","6,34%"
"09.06.2019","0,025","0,026","0,028","0,024","1,04B","0,00%"
"08.06.2019","0,026","0,024","0,027","0,023","892,13M","6,38%"
"07.06.2019","0,024","0,024","0,025","0,022","582,40M","2,84%"
"06.06.2019","0,024","0,023","0,025","0,022","1,61B","3,33%"
"05.06.2019","0,023","0,021","0,024","0,020","1,69B","7,23%"
"04.06.2019","0,021","0,019","0,022","0,018","1,43B","10,99%"
"03.06.2019","0,019","0,020","0,021","0,019","514,80M","-4,57%"
"02.06.2019","0,020","0,021","0,022","0,020","515,94M","-4,73%"
"01.06.2019","0,021","0,022","0,023","0,021","963,38M","-4,69%"
"31.05.2019","0,022","0,020","0,023","0,019","1,08B","12,37%"
"30.05.2019","0,020","0,022","0,023","0,018","1,04B","-10,85%"
"29.05.2019","0,022","0,024","0,025","0,022","862,12M","-6,71%"
